2009-06-13T18:24:00	0.73	40
2009-06-13T18:30:00	0.56	45
2009-06-13T18:36:00	0.43	48
2009-06-13T18:42:00	0.37	53
2009-06-13T18:48:00	0.06	64
2009-06-13T18:54:00	0.40	198
2009-06-13T19:00:00	0.76	196
2009-06-13T19:06:00	0.90	203
2009-06-13T19:12:00	0.81	225
2009-06-13T19:18:00	1.15	216
2009-06-13T19:24:00	1.27	212
2009-06-13T19:30:00	1.51	211
2009-06-13T19:36:00	1.71	210
2009-06-13T19:42:00	1.81	212
2009-06-13T19:48:00	1.96	213
2009-06-13T19:54:00	2.02	212
2009-06-13T20:00:00	2.09	213
2009-06-13T20:06:00	2.23	213
2009-06-13T20:12:00	2.29	216
2009-06-13T20:18:00	2.39	215
2009-06-13T20:24:00	2.48	216
2009-06-13T20:30:00	2.53	217
2009-06-13T20:36:00	2.60	217
2009-06-13T20:42:00	2.59	216
2009-06-13T20:48:00	2.59	216
2009-06-13T20:54:00	2.59	219
2009-06-13T21:00:00	2.58	216
2009-06-13T21:06:00	2.59	216
2009-06-13T21:12:00	2.47	216
2009-06-13T21:18:00	2.45	218
2009-06-13T21:24:00	2.43	216
2009-06-13T21:30:00	2.36	219
2009-06-13T21:36:00	2.35	212
2009-06-13T21:42:00	2.27	215
2009-06-13T21:48:00	2.31	217
2009-06-13T21:54:00	2.17	220
2009-06-13T22:00:00	2.08	214
2009-06-13T22:06:00	2.26	217
2009-06-13T22:12:00	2.22	221
2009-06-13T22:18:00	1.97	216
2009-06-13T22:24:00	1.79	210
2009-06-13T22:30:00	2.01	214
2009-06-13T22:36:00	2.03	217
2009-06-13T22:42:00	1.94	216
2009-06-13T22:48:00	1.87	220
2009-06-13T22:54:00	1.59	215
2009-06-13T23:00:00	1.63	213
2009-06-13T23:06:00	1.59	213
2009-06-13T23:12:00	1.50	214
2009-06-13T23:18:00	1.49	215
2009-06-13T23:24:00	1.31	216
2009-06-13T23:30:00	1.15	221
2009-06-13T23:36:00	1.09	221
2009-06-13T23:42:00	0.91	209
2009-06-13T23:48:00	0.85	210
2009-06-13T23:54:00	0.83	206
2009-06-14T00:00:00	0.74	214
2009-06-14T00:06:00	0.60	206
2009-06-14T00:12:00	0.51	202
2009-06-14T00:18:00	0.37	203
2009-06-14T00:24:00	0.34	192
2009-06-14T00:30:00	0.19	193
2009-06-14T00:36:00	0.19	62
2009-06-14T00:42:00	0.52	46
2009-06-14T00:48:00	0.67	47
2009-06-14T00:54:00	0.86	45
2009-06-14T01:00:00	0.98	39
2009-06-14T01:06:00	1.25	43
2009-06-14T01:12:00	1.36	38
2009-06-14T01:18:00	1.64	36
2009-06-14T01:24:00	1.78	36
2009-06-14T01:30:00	1.97	34
2009-06-14T01:36:00	2.15	32
2009-06-14T01:42:00	2.26	34
2009-06-14T01:48:00	2.31	34
2009-06-14T01:54:00	2.41	35
2009-06-14T02:00:00	2.46	35
2009-06-14T02:06:00	2.49	36
2009-06-14T02:12:00	2.47	36
2009-06-14T02:18:00	2.44	36
2009-06-14T02:24:00	2.43	36
2009-06-14T02:30:00	2.46	35
2009-06-14T02:36:00	2.48	36
2009-06-14T02:42:00	2.52	37
2009-06-14T02:48:00	2.50	37
2009-06-14T02:54:00	2.50	37
2009-06-14T03:00:00	2.53	37
2009-06-14T03:06:00	2.55	37
2009-06-14T03:12:00	2.57	38
2009-06-14T03:18:00	2.60	39
2009-06-14T03:24:00	2.75	40
2009-06-14T03:30:00	2.84	41
2009-06-14T03:36:00	2.89	41
2009-06-14T03:42:00	2.87	42
2009-06-14T03:48:00	2.84	42
2009-06-14T03:54:00	2.85	43
2009-06-14T04:00:00	2.80	43
2009-06-14T04:06:00	2.80	44
2009-06-14T04:12:00	2.66	43
2009-06-14T04:18:00	2.64	44
2009-06-14T04:24:00	2.58	44
2009-06-14T04:30:00	2.49	45
2009-06-14T04:36:00	2.44	45
2009-06-14T04:42:00	2.31	45
2009-06-14T04:48:00	2.26	45
2009-06-14T04:54:00	2.16	44
2009-06-14T05:00:00	2.07	45
2009-06-14T05:06:00	2.03	46
2009-06-14T05:12:00	1.96	46
2009-06-14T05:18:00	1.92	46
2009-06-14T05:24:00	1.81	47
2009-06-14T05:30:00	1.78	47
2009-06-14T05:36:00	1.61	50
2009-06-14T05:42:00	1.55	50
2009-06-14T05:48:00	1.43	51
2009-06-14T05:54:00	1.27	51
2009-06-14T06:00:00	1.16	54
2009-06-14T06:06:00	1.03	56
2009-06-14T06:12:00	0.88	55
2009-06-14T06:18:00	0.83	59
2009-06-14T06:24:00	0.61	53
2009-06-14T06:30:00	0.34	58
2009-06-14T06:36:00	0.31	56
2009-06-14T06:42:00	0.20	60
2009-06-14T06:48:00	0.10	174
2009-06-14T06:54:00	0.57	194
2009-06-14T07:00:00	0.86	194
2009-06-14T07:06:00	0.85	215
2009-06-14T07:12:00	0.92	216
2009-06-14T07:18:00	1.24	212
2009-06-14T07:24:00	1.47	210
2009-06-14T07:30:00	1.60	208
2009-06-14T07:36:00	1.85	208
2009-06-14T07:42:00	2.10	214
2009-06-14T07:48:00	2.19	211
2009-06-14T07:54:00	2.31	212
2009-06-14T08:00:00	2.34	214
2009-06-14T08:06:00	2.38	214
2009-06-14T08:12:00	2.43	214
2009-06-14T08:18:00	2.61	216
2009-06-14T08:24:00	2.61	217
2009-06-14T08:30:00	2.64	218
2009-06-14T08:36:00	2.72	217
2009-06-14T08:42:00	2.72	218
2009-06-14T08:48:00	2.74	216
2009-06-14T08:54:00	2.71	219
2009-06-14T09:00:00	2.66	215
2009-06-14T09:06:00	2.80	216
2009-06-14T09:12:00	2.68	216
2009-06-14T09:18:00	2.73	217
2009-06-14T09:24:00	2.79	214
2009-06-14T09:30:00	2.74	217
2009-06-14T09:36:00	2.64	220
2009-06-14T09:42:00	2.53	214
2009-06-14T09:48:00	2.56	220
2009-06-14T09:54:00	2.22	217
2009-06-14T10:00:00	2.33	213
2009-06-14T10:06:00	2.49	216
2009-06-14T10:12:00	2.39	217
2009-06-14T10:18:00	2.27	214
2009-06-14T10:24:00	2.46	218
2009-06-14T10:30:00	2.14	223
2009-06-14T10:36:00	1.79	214
2009-06-14T10:42:00	1.89	208
2009-06-14T10:48:00	2.13	214
2009-06-14T10:54:00	1.75	213
2009-06-14T11:00:00	1.58	212
2009-06-14T11:06:00	1.77	213
2009-06-14T11:12:00	1.70	214
2009-06-14T11:18:00	1.66	214
2009-06-14T11:24:00	1.65	213
2009-06-14T11:30:00	1.48	221
2009-06-14T11:36:00	1.09	215
2009-06-14T11:42:00	1.07	212
2009-06-14T11:48:00	1.12	216
2009-06-14T11:54:00	1.00	212
2009-06-14T12:00:00	0.94	209
2009-06-14T12:06:00	0.97	206
2009-06-14T12:12:00	0.94	208
2009-06-14T12:18:00	0.98	210
2009-06-14T12:24:00	0.88	215
2009-06-14T12:30:00	0.63	213
2009-06-14T12:36:00	0.43	201
2009-06-14T12:42:00	0.24	195
2009-06-14T12:48:00	0.08	186
2009-06-14T12:54:00	0.44	48
2009-06-14T13:00:00	0.66	43
2009-06-14T13:06:00	0.82	51
2009-06-14T13:12:00	1.02	39
2009-06-14T13:18:00	1.23	34
2009-06-14T13:24:00	1.42	35
2009-06-14T13:30:00	1.57	34
2009-06-14T13:36:00	1.74	36
2009-06-14T13:42:00	1.85	38
2009-06-14T13:48:00	1.92	39
2009-06-14T13:54:00	2.02	38
2009-06-14T14:00:00	2.10	36
2009-06-14T14:06:00	2.23	35
2009-06-14T14:12:00	2.31	35
2009-06-14T14:18:00	2.38	35
2009-06-14T14:24:00	2.42	34
2009-06-14T14:30:00	2.47	34
2009-06-14T14:36:00	2.49	34
2009-06-14T14:42:00	2.51	34
2009-06-14T14:48:00	2.59	35
2009-06-14T14:54:00	2.67	34
2009-06-14T15:00:00	2.75	35
2009-06-14T15:06:00	2.79	36
2009-06-14T15:12:00	2.89	36
2009-06-14T15:18:00	2.87	36
2009-06-14T15:24:00	2.89	37
2009-06-14T15:30:00	2.90	37
2009-06-14T15:36:00	2.85	37
2009-06-14T15:42:00	3.08	40
2009-06-14T15:48:00	3.13	40
2009-06-14T15:54:00	3.06	40
2009-06-14T16:00:00	2.91	41
2009-06-14T16:06:00	2.95	42
2009-06-14T16:12:00	3.02	42
2009-06-14T16:18:00	2.96	41
2009-06-14T16:24:00	2.94	42
2009-06-14T16:30:00	2.89	41
2009-06-14T16:36:00	2.88	42
2009-06-14T16:42:00	2.81	42
2009-06-14T16:48:00	2.76	42
2009-06-14T16:54:00	2.74	43
2009-06-14T17:00:00	2.64	43
2009-06-14T17:06:00	2.64	43
2009-06-14T17:12:00	2.59	44
2009-06-14T17:18:00	2.46	44
2009-06-14T17:24:00	2.36	43
2009-06-14T17:30:00	2.28	43
2009-06-14T17:36:00	2.19	42
2009-06-14T17:42:00	2.13	42
2009-06-14T17:48:00	1.99	41
2009-06-14T17:54:00	1.92	41
2009-06-14T18:00:00	1.81	42
2009-06-14T18:06:00	1.78	43
2009-06-14T18:12:00	1.74	42
2009-06-14T18:18:00	1.67	43
2009-06-14T18:24:00	1.62	41
2009-06-14T18:30:00	1.55	43
2009-06-14T18:36:00	1.42	44
2009-06-14T18:42:00	1.36	46
2009-06-14T18:48:00	1.20	45
2009-06-14T18:54:00	1.05	44
2009-06-14T19:00:00	0.94	53
2009-06-14T19:06:00	0.79	52
2009-06-14T19:12:00	0.62	54
2009-06-14T19:18:00	0.42	45
2009-06-14T19:24:00	0.27	59
2009-06-14T19:30:00	0.04	83
2009-06-14T19:36:00	0.46	192
2009-06-14T19:42:00	0.74	193
2009-06-14T19:48:00	0.77	209
2009-06-14T19:54:00	0.78	212
2009-06-14T20:00:00	1.02	215
2009-06-14T20:06:00	1.17	212
2009-06-14T20:12:00	1.45	208
2009-06-14T20:18:00	1.65	209
2009-06-14T20:24:00	1.86	210
2009-06-14T20:30:00	2.03	213
2009-06-14T20:36:00	2.14	214
2009-06-14T20:42:00	2.14	213
2009-06-14T20:48:00	2.19	214
2009-06-14T20:54:00	2.26	214
2009-06-14T21:00:00	2.32	215
2009-06-14T21:06:00	2.46	218
2009-06-14T21:12:00	2.56	216
2009-06-14T21:18:00	2.61	215
2009-06-14T21:24:00	2.49	216
2009-06-14T21:30:00	2.48	217
2009-06-14T21:36:00	2.54	216
2009-06-14T21:42:00	2.52	216
2009-06-14T21:48:00	2.46	218
2009-06-14T21:54:00	2.60	217
2009-06-14T22:00:00	2.50	220
2009-06-14T22:06:00	2.47	217
2009-06-14T22:12:00	2.42	213
2009-06-14T22:18:00	2.42	216
2009-06-14T22:24:00	2.38	217
2009-06-14T22:30:00	2.40	221
2009-06-14T22:36:00	2.17	216
2009-06-14T22:42:00	2.19	216
2009-06-14T22:48:00	2.20	216
2009-06-14T22:54:00	1.94	217
2009-06-14T23:00:00	2.01	220
2009-06-14T23:06:00	1.99	210
2009-06-14T23:12:00	2.15	215
2009-06-14T23:18:00	2.16	216
2009-06-14T23:24:00	2.02	216
2009-06-14T23:30:00	2.08	216
2009-06-14T23:36:00	1.92	215
2009-06-14T23:42:00	1.97	216
2009-06-14T23:48:00	1.87	218
2009-06-14T23:54:00	1.60	216
